run_name,model,dataset,version,seed,mode,protocol_variant,quality_tier,metric_definition_version,freq_rmse,freq_mae,freq_normalized_gini,freq_horizon_abs_bias_pct,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_valendin_mape,freq_horizon_bias_pct,freq_weekly_mean_pct_mape,freq_weekly_mean_pct_bias_pct,freq_weekly_bias_pct,freq_weekly_mape,freq_mape,freq_mase,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_valendin_mape,spend_horizon_abs_bias_pct,spend_horizon_bias_pct,spend_weekly_mean_pct_mape,spend_weekly_mean_pct_bias_pct,spend_weekly_bias_pct,spend_weekly_mape,spend_mase,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,protocol_name,cohort_size,calibration_weeks,holdout_weeks,inference_mode,n_scenarios,freq_calibration_factor,freq_mase_scale,smearing_factor,spend_calibration_factor,spend_mase_scale,calibration_temperature_source,validation_temperature,smearing_source,calibration_source,validation_freq_true_total,validation_freq_pred_total,validation_spend_true_total,validation_spend_pred_total,validation_freq_calibration_factor,validation_spend_calibration_factor,validation_rolling_origin_count,run_valid,run_invalid_reason,run_warning,epochs_completed,max_epochs_configured,final_finetune_enabled,final_finetune_epochs,final_finetune_lr_multiplier,final_finetune_batch_size_multiplier
lstm_base_tafeng_v6_seed42_sample,lstm_base,tafeng,v6,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.7369272708892822,0.9721617102622986,0.6191966427625427,12.340108724362,12.340103976499485,1851.448235743493,30127.0,33844.70455538854,30.727391305863392,12.340108724362,39.02772194278134,21.459422188108753,12.340108724362,30.727391305863392,30.727391305863392,0.8574172563791422,,,,,,,,,,,,,,,,,,,,,,,,,,tafeng_configured_12x5,27809,12,5,sample,30,1.8013832081730956,0.3518873876671712,,,,rolling_origin_autoregressive,0.75,,rolling_origin_autoregressive,2897.0,1608.2086181640625,0.0,0.0,1.8013832081730956,1.0,2.0,True,,,55.0,100.0,True,5.0,0.1,4.0
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,A,valendin_aggregate_mape_v1,1.662475347518921,0.927544116973877,0.6251891874357591,2.2760699689066777,2.2760677714342616,3313.6993451498447,30127.0,30812.711599532515,54.99550810153425,2.2760699689066777,64.67598276553834,18.626705005450965,2.2760699689066777,54.99550810153425,54.99550810153425,0.8576547635659204,1069.0537109375,3850.754638671875,0.544590069010234,3.501225233078003,4.398115158081055,-0.5518962144851685,45.14545562645858,4319916.383929499,23513493.88786887,34128768.474715345,91.86036759424849,45.14545833753413,45.14545833753413,109.09933734771944,66.73409648460046,45.14545833753413,91.86036759424849,1.0993659552526829,1069.0537109375,3850.754638671875,0.3929341652968865,3.3206682330936714,0.544590069010234,23513494.0,34128768.0,tafeng_configured_12x5,27809,12,5,sample,30,1.8200274289931804,0.3518873876671712,1.8565026866802272,1.5421475866334653,289.2988732420841,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,2897.0,1591.7342529296875,3010621.0,1952226.25,1.8200274289931804,1.5421475866334653,2.0,True,,large spend bias (45.1%),125.0,120.0,True,5.0,0.1,4.0
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,B,valendin_aggregate_mape_v1,1.5772709846496582,0.9456766843795776,0.6147384838345538,14.51535816944753,14.515361532014474,1632.1405924528838,30127.0,34500.04195570946,27.08767206248355,14.51535816944753,32.258444517949556,19.806251824670845,14.51535816944753,27.08767206248355,27.08767206248355,0.8617866409792343,1224.3316650390625,4149.11279296875,0.5356771652593176,3.6708226203918457,4.640956878662109,-0.7280032634735107,76.2059351961899,3583735.428158518,23513493.88786887,41432171.02866146,76.20593190549717,76.20593190549717,76.20593190549717,80.07010421983708,80.07010421983708,76.20593190549717,76.20593190549717,1.1836252442420072,1224.3316650390625,4149.11279296875,0.3739137270681903,3.3096962055185024,0.5356771652593176,23513494.0,41432172.0,tafeng_configured_12x5,27809,12,5,sample,30,1.8668612908092796,0.3518873876671712,1.842108806271171,1.5871417950146152,289.2988732420841,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,2897.0,1551.802490234375,3010621.0,1896882.1875,1.8668612908092796,1.5871417950146152,2.0,False,absolute spend bias 76.2% exceeds 50.0%,large spend bias (76.2%),125.0,120.0,True,5.0,0.1,4.0
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,B,valendin_aggregate_mape_v1,1.3245849609375,0.8292327523231506,0.6184111038049388,27.8075516102604,-27.807554788893686,4445.100464712828,30127.0,21749.41892637685,73.77270330123856,-27.8075516102604,79.8256807759486,-12.830415899601286,-27.8075516102604,73.77270330123856,73.77270330123856,0.7904391253461235,796.5765991210938,2970.535400390625,0.5557568387578001,3.3208823204040527,4.154510021209717,-0.3847428560256958,-9.329953260030177,4008489.521683179,23513493.88786887,21319697.30990505,85.2380667203024,9.329947256777734,-9.329947256777734,95.10369755237858,6.992527767673891,-9.329947256777729,85.2380667203024,0.8864222290314758,796.5765991210938,2970.535400390625,0.4000959698013091,3.4950834537906985,0.5557568387578001,23513494.0,21319696.0,tafeng_configured_12x5,27809,12,5,sample,30,1.8084921515138168,0.3518873876671712,1.7592818245735882,1.6037647937469004,289.2988732420841,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,2897.0,1601.886962890625,3010621.0,1877221.03125,1.8084921515138168,1.6037647937469004,2.0,False,absolute frequency bias -27.8% exceeds 15.0%,large frequency bias (-27.8%),35.0,100.0,True,5.0,0.1,4.0
transformer_joint_tafeng_v6b_seed7_sample,transformer_joint,tafeng,v6b,7.0,sample,strict,B,valendin_aggregate_mape_v1,1.7179396152496338,1.0155037641525269,0.6258790642954521,26.96767528682505,26.96767278935838,1624.9103067323565,30127.0,38251.55153366178,26.96767528682505,26.96767528682505,31.33462004067865,31.33462004067865,26.96767528682505,26.96767528682505,26.96767528682505,0.9010864817020234,1149.4986572265625,3258.698486328125,0.557433154522196,3.6431894302368164,4.596465587615967,-0.6950305700302124,67.55560020131419,3176937.464815542,23513493.88786887,39398181.21194658,67.55562316612152,67.5556231661215,67.5556231661215,70.6759179491889,70.6759179491889,67.55562316612152,67.55562316612152,1.1240799054447925,1149.4986572265625,3258.698486328125,0.40491832872796385,3.4684771353335724,0.557433154522196,23513494.0,39398176.0,tafeng_configured_12x5,27809,12,5,sample,30,1.822739629685199,0.3518873876671712,1.8732699589097417,1.5500274352324503,289.2988732420841,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,2897.0,1589.3657836914062,3010621.0,1942301.75,1.822739629685199,1.5500274352324503,2.0,False,absolute frequency bias 27.0% exceeds 15.0%; absolute spend bias 67.6% exceeds 50.0%,large frequency bias (27.0%); large spend bias (67.6%),34.0,100.0,True,5.0,0.1,4.0
pareto_nbd_uci,pareto_nbd,uci,,,,strict,A,valendin_aggregate_mape_v1,3.4405646324157715,1.1898757219314575,0.6175047838885573,11.297189961938967,-11.297190267294663,65.77115459914654,8413.0,7462.567408502075,20.32628098868192,-11.297189961938967,17.99713178269138,-6.448035811998934,-11.29718996193897,20.32628098868192,20.32628098868192,0.9422778858583041,592.4722290039062,3633.831298828125,0.6483812290113717,2.0800349712371826,3.2349798679351807,0.07261210680007935,-26.713530186050647,51661.89351108664,4266929.678377748,3127081.9960761336,31.479525854265546,26.713533341730038,-26.713533341730038,28.027771812085415,-20.286170928064173,-26.71353334173005,31.479525854265546,0.8224464862160773,577.5640258789062,3540.861572265625,0.5917079754470163,5.404931567956774,0.6488475361545624,4160751.25,3059550.0,uci_78x26,4930,78,26,benchmark_expected_total,0,,,,,,,,,,,,,,,,,,,,,,,,,
bgnbd_gg_uci,bgnbd_gg,uci,,,,strict,A,valendin_aggregate_mape_v1,2.1242473125457764,1.159471869468689,0.7764643922032683,3.2985944399896785,3.2985943443183166,63.80232367742633,8413.0,8690.510750236332,19.717822603269756,3.2985944399896785,20.03063419085605,8.453604864624504,3.2985944399896625,19.717822603269756,19.717822603269756,0.9687182878772379,542.829345703125,2427.087646484375,0.8425853944286112,2.0834598541259766,3.2579054832458496,0.05942106246948242,-11.29170870997517,39038.02115828847,4266929.678377748,3785119.9883134994,23.787327812287522,11.291718551298656,-11.291718551298656,23.177747865341107,-4.158193798964039,-11.29171855129866,23.787327812287522,0.846989987541098,529.1992797851562,2363.12060546875,0.5996248161414711,6.334789688805378,0.8429037721480175,4160751.25,3701766.5,uci_78x26,4930,78,26,benchmark_expected_total,0,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_base_uci_v6_seed2024_sample,lstm_base,uci,v6,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.999809741973877,1.4465532302856445,0.6625785672945563,10.641982454820294,10.641989146261738,60.69969325168775,8413.0,9308.309983924031,18.758968555139443,10.641982454820294,20.45046736521664,14.007400855434554,10.641982454820294,18.758968555139443,18.758968555139443,0.9848261963488574,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,2.7764224156357247,0.11463343958272965,,,,rolling_origin_autoregressive,0.75,,rolling_origin_autoregressive,662.0,238.43634033203125,0.0,0.0,2.7764224156357247,1.0,2.0,True,,,105.0,100.0,True,5.0,0.1,4.0
lstm_base_uci_v6_seed42_sample,lstm_base,uci,v6,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.863368272781372,1.3329113721847534,0.6752929846054778,3.898757707487456,3.8987629821407346,54.99028789767852,8413.0,8741.00248593092,16.994502381310372,3.898757707487456,17.945877867816094,6.544209506654129,3.898757707487456,16.994502381310372,16.994502381310372,0.9512890944177842,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,2.8062334392938237,0.11463343958272965,,,,rolling_origin_autoregressive,0.75,,rolling_origin_autoregressive,662.0,235.9033966064453,0.0,0.0,2.8062334392938237,1.0,2.0,True,,,105.0,100.0,True,5.0,0.1,4.0
lstm_base_uci_v6_seed7_sample,lstm_base,uci,v6,7.0,sample,strict,B,valendin_aggregate_mape_v1,4.129940032958984,1.475157618522644,0.6747594735967918,16.09910187179405,16.09910815107572,63.459082156419754,8413.0,9767.417440474033,19.611745347282938,16.09910187179405,21.724066030627842,19.175491623630933,16.09910187179405,19.611745347282938,19.611745347282938,0.9836117537228447,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,2.7871887243083853,0.11463343958272965,,,,rolling_origin_autoregressive,0.75,,rolling_origin_autoregressive,662.0,237.51531219482422,0.0,0.0,2.7871887243083853,1.0,2.0,False,absolute frequency bias 16.1% exceeds 15.0%,large frequency bias (16.1%),97.0,100.0,True,5.0,0.1,4.0
lstm_joint_uci_v8_seed2024_sample,lstm_joint,uci,v8,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.2082841396331787,1.233610987663269,0.7471389808629058,8.459661743005533,-8.459668537531202,64.5832882930453,8413.0,7701.288657560945,19.959176222740734,-8.459661743005533,19.089855298975884,-4.501024620856499,-8.459661743005533,19.959176222740734,19.959176222740734,0.8669263946920044,580.3574829101562,3218.278076171875,0.848427665639609,2.602257490158081,3.2811319828033447,0.045961976051330566,-20.922972830931467,42147.95698781024,4266929.679746482,3374160.88767602,25.68232813595784,20.922978794520585,-20.922978794520585,24.32441127883977,-16.17054780189804,-20.92297879452058,25.68232813595784,1.2864629575136468,565.485595703125,3136.21630859375,0.589885360703982,6.17217497399965,0.8488051398892811,4160751.5,3297337.5,uci_configured_78x26,4930,78,26,sample,30,2.1900609766624464,0.11463343958272965,1.242461443907336,1.9300559823490775,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,302.2746887207031,287846.2421875,149138.8046875,2.1900609766624464,1.9300559823490775,2.0,True,,large spend bias (-20.9%),125.0,120.0,True,5.0,0.1,4.0
lstm_joint_uci_v8_seed42_sample,lstm_joint,uci,v8,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.5314040184020996,1.1564929485321045,0.759209593708856,12.766018224523423,-12.766015485706644,66.67214205459906,8413.0,7338.9948867708445,20.60472712967521,-12.766018224523423,19.15316770012027,-9.441122089346496,-12.766018224523423,20.60472712967521,20.60472712967521,0.8564797661495325,562.7246704101562,3121.51513671875,0.8565495323897035,2.4386491775512695,3.142960548400879,0.12462097406387329,-24.348375102049378,45527.031820737255,4266929.679746482,3228001.4645253816,27.741324938110957,24.348379120295878,-24.348379120295878,25.450703841606753,-19.86661096621105,-24.348379120295878,27.741324938110957,1.2660210444638946,548.2959594726562,3042.207763671875,0.6056611492928181,6.259194050535185,0.8569380474556644,4160751.5,3153537.5,uci_configured_78x26,4930,78,26,sample,30,2.1749624036102158,0.11463343958272965,1.2684431593085481,1.8478525470167926,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,304.3730773925781,287846.2421875,155773.3828125,2.1749624036102158,1.8478525470167926,2.0,True,,large spend bias (-24.3%),125.0,120.0,True,5.0,0.1,4.0
lstm_joint_uci_v8_seed7_sample,lstm_joint,uci,v8,7.0,sample,strict,A,valendin_aggregate_mape_v1,2.673415422439575,1.169182300567627,0.7568569943106467,8.087971502764251,-8.087964218322833,56.22996936509242,8413.0,7732.558957472444,17.377620390971153,-8.087971502764251,16.458991420044928,-4.668252002205138,-8.087971502764251,17.377620390971153,17.377620390971153,0.8738558089876781,563.6624755859375,3282.3232421875,0.8530745627482664,2.5180392265319824,3.2407262325286865,0.06931436061859131,-21.14589659847907,42450.871518044165,4266929.679746482,3364649.014801814,25.866905299801562,21.14589957335027,-21.14589957335027,23.81119864147571,-16.381701307094065,-21.145899573350256,25.866905299801562,1.2926150648204624,549.2460327148438,3199.846923828125,0.6008025247344345,6.263852958266028,0.8534256461766776,4160751.5,3286688.5,uci_configured_78x26,4930,78,26,sample,30,2.2186009223913157,0.11463343958272965,1.2057278750962697,1.9708923586697757,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,298.38624572753906,287846.2421875,146048.6875,2.2186009223913157,1.9708923586697757,2.0,True,,large spend bias (-21.1%),125.0,120.0,True,5.0,0.1,4.0
transformer_joint_uci_v7_twostage_seed2024_sample,transformer_joint,uci,v7_twostage,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.792276382446289,1.2883259057998657,0.7457157168797778,13.965287721445426,-13.965284845625817,85.35037428283921,8413.0,7238.100343994796,26.377151210671812,-13.965287721445426,24.2228696104949,-8.770097661166348,-13.965287721445426,26.377151210671812,26.377151210671812,0.8265582017682099,713.2107543945312,4340.9091796875,0.7964822551089213,2.1672255992889404,3.1036648750305176,0.14637339115142822,-27.75665147502437,55122.35028159392,4266929.679746482,3082572.623655857,33.58811170768096,27.756657479318775,-27.756657479318775,30.79681156547232,-21.18400203181236,-27.756657479318775,33.58811170768096,1.2675197506136817,695.8998413085938,4235.923828125,0.5741322459933456,5.839641074083067,0.7969048601019398,4160751.5,3015833.5,uci_configured_78x26,4930,78,26,sample,30,2.1831139794711514,0.11463343958272965,1.4820041264604764,2.043170220325419,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,303.236572265625,287846.2421875,140882.1640625,2.1831139794711514,2.043170220325419,2.0,True,,large spend bias (-27.8%),85.0,120.0,True,5.0,0.1,4.0
transformer_joint_uci_v7_twostage_seed42_sample,transformer_joint,uci,v7_twostage,42.0,sample,strict,A,valendin_aggregate_mape_v1,4.240931987762451,1.3848096132278442,0.7454965717117338,5.074368607667741,-5.074364079400928,70.20456782269936,8413.0,7986.093369036913,21.696407504935024,-5.074368607667741,20.942968121116497,-1.0261382606400808,-5.074368607667741,21.696407504935024,21.696407504935024,0.8526223655585818,743.1911010742188,4345.099609375,0.7890654925030176,2.1563267707824707,3.1098663806915283,0.1429586410522461,-20.354941416304158,47646.8406698064,4266929.679746482,3398398.2268310282,29.033003831658423,20.354951173394,-20.354951173394,27.332021032940933,-14.133854426295295,-20.35495117339399,29.033003831658423,1.3056702578270951,725.214111328125,4240.2509765625,0.5723511722530954,5.895696083266968,0.7894910924650197,4160751.5,3323174.0,uci_configured_78x26,4930,78,26,sample,30,2.2608313836398968,0.11463343958272965,1.375979055301599,2.2441720114569703,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,292.81263732910156,287846.2421875,128263.89453125,2.2608313836398968,2.2441720114569703,2.0,True,,large spend bias (-20.4%),85.0,120.0,True,5.0,0.1,4.0
transformer_joint_uci_v7_twostage_seed7_sample,transformer_joint,uci,v7_twostage,7.0,sample,strict,B,valendin_aggregate_mape_v1,3.1025521755218506,1.2456003427505493,0.7365618187449922,30.480143823890614,-30.48013723181386,107.79574260115623,8413.0,5848.705500096083,33.31379184155547,-30.480143823890614,30.08066478298582,-26.294133786857536,-30.480143823890614,33.31379184155547,33.31379184155547,0.7587055836834562,693.3438110351562,4477.8896484375,0.7796647134930802,2.1462764739990234,3.0615532398223877,0.16938090324401855,-43.2580383622462,73700.811284506,4266929.679746482,2421139.5739826686,44.9086635407361,43.258039018666935,-43.258039018666935,40.14061212084808,-37.28804985523328,-43.25803901866691,44.9086635407361,1.1770326323181537,676.28955078125,4369.11181640625,0.5691371006446991,5.927161577899421,0.7800178691822547,4160751.5,2370535.5,uci_configured_78x26,4930,78,26,sample,30,2.1459919235007923,0.11463343958272965,1.4171534678921642,2.092142806646261,36.73676557100432,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,rolling_origin_autoregressive,662.0,308.4820556640625,287846.2421875,137584.4140625,2.1459919235007923,2.092142806646261,2.0,False,absolute frequency bias -30.5% exceeds 15.0%,large frequency bias (-30.5%); large spend bias (-43.3%),85.0,120.0,True,5.0,0.1,4.0
lstm_base_cdnow_replication_seed2024_sample,lstm_base_cdnow_replication,unknown,,2024.0,sample,strict,A,valendin_aggregate_mape_v1,2.0904319286346436,0.906629741191864,0.6387420541134596,8.162229488378356,-8.162225538588727,110.53503698855639,20563.0,18884.60075030476,20.964190257033017,-8.162229488378356,20.749904622274766,-5.697331210366889,-8.162229488378356,20.964190257033017,20.964190257033017,0.4105969320145177,,,,,,,,,,,,,,,,,,,,,,,,,,valendin_cdnow_master_39x39,23500,39,39,sample,30,,0.09752295632698768,,,,config,,,none,,,,,,,,True,,,27.0,150.0,,,,
lstm_base_cdnow_replication_seed42_sample,lstm_base_cdnow_replication,unknown,,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.082833766937256,0.8334893584251404,0.5915503711935671,45.41263213152089,-45.41263529306278,239.44101397960614,20563.0,11224.80045479536,45.41263213152089,-45.41263213152089,44.30318061863161,-44.30318061863161,-45.41263213152089,45.41263213152089,45.41263213152089,0.33091746926399335,,,,,,,,,,,,,,,,,,,,,,,,,,valendin_cdnow_master_39x39,23500,39,39,sample,30,,0.09752295632698768,,,,config,,,none,,,,,,,,True,,,40.0,150.0,,,,
lstm_base_cdnow_replication_seed7_sample,lstm_base_cdnow_replication,unknown,,7.0,sample,strict,A,valendin_aggregate_mape_v1,2.0993359088897705,1.044479489326477,0.65864781973513,26.506189199205544,26.506175381753632,149.54019115970303,20563.0,26013.467685032636,28.361948427896795,26.506189199205544,32.08968941000017,30.516719574136648,26.506189199205544,28.361948427896795,28.361948427896795,0.4845010397151895,,,,,,,,,,,,,,,,,,,,,,,,,,valendin_cdnow_master_39x39,23500,39,39,sample,30,,0.09752295632698768,,,,config,,,none,,,,,,,,True,,,29.0,150.0,,,,
