model,dataset,mode,version,protocol_variant,n_seeds,freq_rmse_mean,freq_rmse_std,freq_mae_mean,freq_mae_std,freq_normalized_gini_mean,freq_normalized_gini_std,freq_horizon_abs_bias_pct_mean,freq_horizon_abs_bias_pct_std,bias_pct_mean,bias_pct_std,freq_weekly_mae_mean,freq_weekly_mae_std,freq_weekly_total_true_mean,freq_weekly_total_true_std,freq_weekly_total_pred_mean,freq_weekly_total_pred_std,freq_valendin_mape_mean,freq_valendin_mape_std,freq_horizon_bias_pct_mean,freq_horizon_bias_pct_std,freq_weekly_mean_pct_mape_mean,freq_weekly_mean_pct_mape_std,freq_weekly_mean_pct_bias_pct_mean,freq_weekly_mean_pct_bias_pct_std,freq_weekly_bias_pct_mean,freq_weekly_bias_pct_std,freq_weekly_mape_mean,freq_weekly_mape_std,freq_mape_mean,freq_mape_std,freq_mase_mean,freq_mase_std,spend_mae_raw_mean,spend_mae_raw_std,spend_rmse_raw_mean,spend_rmse_raw_std,spend_normalized_gini_mean,spend_normalized_gini_std,spend_mae_log_mean,spend_mae_log_std,spend_rmse_log_mean,spend_rmse_log_std,spend_r2_log_mean,spend_r2_log_std,spend_bias_pct_mean,spend_bias_pct_std,spend_weekly_mae_mean,spend_weekly_mae_std,spend_weekly_total_true_mean,spend_weekly_total_true_std,spend_weekly_total_pred_mean,spend_weekly_total_pred_std,spend_valendin_mape_mean,spend_valendin_mape_std,spend_horizon_abs_bias_pct_mean,spend_horizon_abs_bias_pct_std,spend_horizon_bias_pct_mean,spend_horizon_bias_pct_std,spend_weekly_mean_pct_mape_mean,spend_weekly_mean_pct_mape_std,spend_weekly_mean_pct_bias_pct_mean,spend_weekly_mean_pct_bias_pct_std,spend_weekly_bias_pct_mean,spend_weekly_bias_pct_std,spend_weekly_mape_mean,spend_weekly_mape_std,spend_mase_mean,spend_mase_std,clv_mae_mean,clv_mae_std,clv_rmse_mean,clv_rmse_std,clv_spearman_mean,clv_spearman_std,clv_decile_lift_mean,clv_decile_lift_std,clv_normalized_gini_mean,clv_normalized_gini_std,clv_total_true_mean,clv_total_true_std,clv_total_pred_mean,clv_total_pred_std,cohort_size_mean,cohort_size_std,calibration_weeks_mean,calibration_weeks_std,holdout_weeks_mean,holdout_weeks_std,n_scenarios_mean,n_scenarios_std,freq_mase_scale_mean,freq_mase_scale_std,smearing_factor_mean,smearing_factor_std,spend_mase_scale_mean,spend_mase_scale_std,training_batch_size_resolved_mean,training_batch_size_resolved_std,validation_batch_size_resolved_mean,validation_batch_size_resolved_std,inference_batch_size_resolved_mean,inference_batch_size_resolved_std,epochs_completed_mean,epochs_completed_std,max_epochs_configured_mean,max_epochs_configured_std
transformer_joint,tafeng,sample,final,strict,1,1.2513376474380493,0.0,0.8600272536277771,0.0,0.6268276462691439,0.0,3.565902449975812,0.0,-3.5659004485179406,0.0,573.246644128114,0.0,30127.0,0.0,29052.700568895787,0.0,9.513835498524811,0.0,-3.565902449975812,0.0,9.863567494398826,0.0,-2.688137894142633,0.0,-3.565902449975812,0.0,9.513835498524811,0.0,9.513835498524811,0.0,0.8187994227219547,0.0,1012.956787109375,0.0,3228.4248046875,0.0,0.5526144654823698,0.0,3.658867835998535,0.0,4.649660587310791,0.0,-0.7344908714294434,0.0,44.02419308674415,0.0,2070325.694170123,0.0,23513493.88786887,0.0,33865122.35871948,0.0,44.02420380491071,0.0,44.024203804910705,0.0,44.024203804910705,0.0,43.75644524982184,0.0,43.75644524982184,0.0,44.02420380491071,0.0,44.02420380491071,0.0,1.0408985361006509,0.0,1012.956787109375,0.0,3228.4248046875,0.0,0.38501456665750783,0.0,3.4340224167934466,0.0,0.5526144654823698,0.0,23513494.0,0.0,33865120.0,0.0,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.3518873876671712,0.0,1.7223793097394318,0.0,289.2988732420841,0.0,512.0,0.0,2780.0,0.0,512.0,0.0,120.0,0.0,150.0,0.0
transformer_joint,tafeng,sample,final_hpo,strict,3,1.2687210241953533,0.008406448231364274,0.8688553969065348,0.022815505561603885,0.6305286622293952,0.0038746870204397345,7.800237715660262,2.733061936231499,-2.12787999551897,9.588711541547076,1145.235554922372,943.5698002941227,30127.0,0.0,29485.933912313234,2888.7910945229987,19.006797140810104,15.659869889038452,-2.127878938117858,9.58871143666146,20.92755859618486,17.34542832573575,1.6030203726636947,7.93752331744616,-2.127878938117858,9.58871143666146,19.006797140810104,15.659869889038452,19.006797140810104,15.659869889038452,0.8356097757624609,0.030095397413180076,973.4498697916666,69.43053761534972,3371.5435384114585,179.79562584513337,0.5540575642434875,0.0018996333186315664,3.634969711303711,0.0869068345100493,4.615797678629558,0.12659941968826877,-0.7101758321126302,0.09450412488061911,35.20347365928121,16.29798134923205,2020642.8291324899,610927.4603088729,23513493.88786887,0.0,31791060.298167627,3832224.584484515,42.9677282068018,12.99099706794454,35.20347273685827,16.29798022684176,35.20347273685827,16.29798022684176,46.63476074069937,16.024760443702995,39.43270957723693,14.042886986157644,35.20347273685827,16.29798022684176,42.9677282068018,12.99099706794454,1.019012319810838,0.061911754690480054,973.4498697916666,69.43053761534972,3371.5435384114585,179.79562584513337,0.3920995013648758,0.010120018415808825,3.3862602320305872,0.08588391531595975,0.5540575642434875,0.0018996333186315664,23513494.0,0.0,31791060.666666668,3832224.866672796,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.35188738766717115,6.798699777552591e-17,1.6439085721032487,0.05953160638436587,289.2988732420841,0.0,512.0,0.0,2780.0,0.0,512.0,0.0,81.33333333333333,2.3094010767585034,150.0,0.0
bgnbd_gg,tafeng,,,strict,0,1.2972151041030884,0.0,0.9309380054473877,0.0,0.6215821573454967,0.0,16.100275200205942,0.0,16.100279649483852,0.0,1060.7699384003877,0.0,30127.0,0.0,34977.529909566045,0.0,17.604971261665412,0.0,16.100275200205942,0.0,21.646969012884494,0.0,20.390365319368502,0.0,16.100275200205942,0.0,17.604971261665412,0.0,17.604971261665412,0.0,1.0813729553640226,0.0,945.0034790039062,0.0,3442.340087890625,0.0,0.5143593953887255,0.0,2.4819915294647217,0.0,3.9014506340026855,0.0,-0.2211858034133911,0.0,15.811822777167869,0.0,743582.0597951293,0.0,23513494.0,0.0,27231404.298975646,0.0,15.81181554292036,0.0,15.81181554292036,0.0,15.81181554292036,0.0,18.378521244437145,0.0,18.378521244437145,0.0,15.81181554292036,0.0,15.81181554292036,0.0,0.9502693560409154,0.0,945.0034790039062,0.0,3442.340087890625,0.0,0.4158913458220816,0.0,3.1523645343471944,0.0,0.5143593953887255,0.0,23513494.0,0.0,27231406.0,0.0,27809.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
pareto_nbd,uci,,,strict,0,3.4405646324157715,0.0,1.1898757219314575,0.0,0.6175047838885573,0.0,11.297189961938967,0.0,-11.297190267294663,0.0,65.77115459914654,0.0,8413.0,0.0,7462.567408502075,0.0,20.32628098868192,0.0,-11.297189961938967,0.0,17.99713178269138,0.0,-6.448035811998934,0.0,-11.29718996193897,0.0,20.32628098868192,0.0,20.32628098868192,0.0,0.9422778858583041,0.0,592.4722290039062,0.0,3633.831298828125,0.0,0.6483812290113717,0.0,2.0800349712371826,0.0,3.2349798679351807,0.0,0.07261210680007935,0.0,-26.713530186050647,0.0,51661.89351108664,0.0,4266929.678377748,0.0,3127081.9960761336,0.0,31.479525854265546,0.0,26.713533341730038,0.0,-26.713533341730038,0.0,28.027771812085415,0.0,-20.286170928064173,0.0,-26.71353334173005,0.0,31.479525854265546,0.0,0.8224464862160773,0.0,577.5640258789062,0.0,3540.861572265625,0.0,0.5917079754470163,0.0,5.404931567956774,0.0,0.6488475361545624,0.0,4160751.25,0.0,3059550.0,0.0,4930.0,0.0,78.0,0.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
lstm_base,uci,sample,final,strict,1,2.562347888946533,0.0,1.2980865240097046,0.0,0.7020507800116407,0.0,6.061653952399559,0.0,6.061652167776061,0.0,31.962824911595536,0.0,8413.0,0.0,8922.966947015375,0.0,9.877967998353547,0.0,6.061653952399559,0.0,10.139729583533704,0.0,6.287269419255942,0.0,6.061653952399559,0.0,9.877967998353547,0.0,9.877967998353547,0.0,0.9878033523203988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,,,,,256.0,0.0,493.0,0.0,256.0,0.0,49.0,0.0,150.0,0.0
lstm_base,uci,sample,final_hpo,strict,3,3.160397450129191,0.5822569640060491,1.5574398040771484,0.24934107978349296,0.4272517829546673,0.2502252370701638,14.57004069564939,14.001136468780322,-14.570036621770873,14.001140725579916,56.44358379350832,34.24928959472286,8413.0,0.0,7187.222476275017,1177.9156111184884,17.44363697410218,10.584589676248596,-14.57004069564939,14.001136468780322,17.30212874040206,10.432871634645968,-14.11166246225883,14.207314320213811,-14.57004069564939,14.001136468780322,17.44363697410218,10.584589676248596,17.44363697410218,10.584589676248596,0.9408830617308345,0.021636141474309607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,,,,,256.0,0.0,493.0,0.0,256.0,0.0,25.666666666666668,6.3508529610858835,150.0,0.0
lstm_joint,uci,sample,final,strict,1,2.275738000869751,0.0,1.1615010499954224,0.0,0.7608617018686615,0.0,8.737269084217376,0.0,-8.73726858730536,0.0,41.52820014953613,0.0,8413.0,0.0,7677.933551944792,0.0,12.83410440850992,0.0,-8.737269084217376,0.0,12.711930682209365,0.0,-7.824357498291865,0.0,-8.737269084217376,0.0,12.83410440850992,0.0,12.83410440850992,0.0,0.8903217561742335,0.0,606.8289184570312,0.0,3308.489013671875,0.0,0.857548281865683,0.0,2.7440717220306396,0.0,3.483645439147949,0.0,-0.0754399299621582,0.0,-18.82703944370302,0.0,35303.60695737423,0.0,4266929.679746482,0.0,3463593.1067471923,0.0,21.51180942232604,0.0,18.827040361420234,0.0,-18.827040361420234,0.0,20.792773439612187,0.0,-17.1410571174002,0.0,-18.827040361420224,0.0,21.51180942232604,0.0,1.3365794429009565,0.0,591.3428955078125,0.0,3229.057373046875,0.0,0.6044530323668564,0.0,6.245310087310863,0.0,0.8578806522381017,0.0,4160751.5,0.0,3377042.75,0.0,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,1.2459392239894318,0.0,36.73676557100432,0.0,256.0,0.0,493.0,0.0,256.0,0.0,81.0,0.0,150.0,0.0
lstm_joint,uci,sample,final_hpo,strict,3,2.2519635359446206,0.10407576871341906,1.1941739320755005,0.050379344288537485,0.7639164745405557,0.0038170250763648952,8.738987845087836,4.831434330351005,0.7936161545623843,11.702685349155125,38.6482905944666,8.583259987666484,8413.0,0.0,8479.766911711544,984.5470502549724,11.944081248735666,2.6526180872379475,0.7936159718476619,11.702686916141356,11.984294727649049,3.0389108832742187,1.3805613223619584,11.549762027480643,0.7936159718476619,11.702686916141356,11.944081248735666,2.6526180872379475,11.944081248735666,2.6526180872379475,0.937258683573499,0.051824088537706925,603.8947957356771,20.126913742916564,3200.2456868489585,256.0945701638743,0.8584555746781861,0.0026053030229336526,2.8230161666870117,0.03777090519183661,3.6198312441507974,0.07928434083414997,-0.16153907775878906,0.050564597490509004,-10.74972647192788,8.657428547145084,29257.682035215625,6616.593665391314,4266929.679746482,0.0,3808246.2100083954,369406.24398948136,17.82780101875977,4.031738233623653,10.74973116888438,8.657425167865188,-10.74973116888438,8.657425167865188,17.6139296514332,3.399231169450751,-8.92944318181943,8.713459768052296,-10.749731168884372,8.657425167865176,17.82780101875977,4.031738233623653,1.3786473124800669,0.055066491764387056,588.3878580729166,19.58387696116339,3122.8841145833335,248.8922027385254,0.6060956927547739,0.010150583850550612,6.229438179037772,0.09824665087260705,0.8588260184104453,0.002588741413725444,4160751.5,0.0,3712490.75,359710.8429079703,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,1.2569936146408611,0.023267712934528253,36.73676557100432,0.0,256.0,0.0,493.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
transformer_joint,uci,sample,final,strict,1,2.168429136276245,0.0,1.155165672302246,0.0,0.7665266437829042,0.0,0.22306463351384875,0.0,-0.22305509330797577,0.0,60.2448722947962,0.0,8413.0,0.0,8394.23357238248,0.0,18.618408173834556,0.0,-0.22306463351384875,0.0,18.780157508443608,0.0,3.0073498965459895,0.0,-0.22306463351384875,0.0,18.618408173834556,0.0,18.618408173834556,0.0,0.9272196209627158,0.0,606.203125,0.0,3255.22216796875,0.0,0.8600613480256365,0.0,2.7214291095733643,0.0,3.5231611728668213,0.0,-0.0999763011932373,0.0,-5.17785681717966,0.0,33964.83986781839,0.0,4266929.679746482,0.0,4045993.967574414,0.0,20.696048513640992,0.0,5.177861571536247,0.0,-5.177861571536247,0.0,21.521643036423406,0.0,-0.4446210701180999,0.0,-5.177861571536253,0.0,20.696048513640992,0.0,1.4099366198066936,0.0,591.0428466796875,0.0,3176.5986328125,0.0,0.6102625261218894,0.0,6.184307460727773,0.0,0.8603724781210913,0.0,4160751.5,0.0,3951314.25,0.0,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,1.3085246777428348,0.0,36.73676557100432,0.0,256.0,0.0,493.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
transformer_joint,uci,sample,final_hpo,strict,3,2.2986199061075845,0.03426189412179515,1.117209831873576,0.020921407902041778,0.7691567571578711,0.0030226264404064154,8.738061715218672,6.599672483655006,-8.738063720209794,6.599667484436919,72.76837595108037,7.491515317768539,8413.0,0.0,7677.866867898653,555.2304460498957,22.48874093341364,2.3152192828002156,-8.738061715218672,6.599672483655006,21.268325064436922,1.7587483153736505,-4.2447509686976455,6.473271176424887,-8.738061715218672,6.599672483655006,22.48874093341364,2.3152192828002156,22.48874093341364,2.3152192828002156,0.874797354085817,0.020516922944094292,583.9426472981771,1.9018393640321933,3517.8400065104165,89.23079657032733,0.8516672589524901,0.0032997782192342303,2.4392685095469155,0.050876012616723774,3.200766166051229,0.06331839521278389,0.0918878714243571,0.03573701155870203,-16.687011116541765,2.797234975027115,45019.90511535276,2734.117836859127,4266929.679746482,0.0,3554906.4700015318,119356.07344965066,27.43231365061347,1.6660003584254262,16.687015329187584,2.7972355395541038,-16.687015329187584,2.7972355395541038,25.90037865080174,1.2886327394024912,-10.157884721750888,3.3352970496174783,-16.687015329187574,2.797235539554103,27.43231365061347,1.6660003584254262,1.3253780231039738,0.020200219827825838,569.3205159505209,1.7611985658034033,3429.9844563802085,86.9189760427694,0.6180280712251406,0.0057680700689208535,6.202893044455114,0.009090255117296435,0.8520933964023708,0.0032844798536043776,4160751.5,0.0,3476295.0833333335,116949.62476274063,4930.0,0.0,78.0,0.0,26.0,0.0,30.0,0.0,0.11463343958272965,0.0,1.2839896405805054,0.011632642569484172,36.73676557100432,0.0,256.0,0.0,493.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
bgnbd_gg,uci,,,strict,0,2.1242473125457764,0.0,1.159471869468689,0.0,0.7764643922032683,0.0,3.2985944399896785,0.0,3.2985943443183166,0.0,63.80232367742633,0.0,8413.0,0.0,8690.510750236332,0.0,19.717822603269756,0.0,3.2985944399896785,0.0,20.03063419085605,0.0,8.453604864624504,0.0,3.2985944399896625,0.0,19.717822603269756,0.0,19.717822603269756,0.0,0.9687182878772379,0.0,542.829345703125,0.0,2427.087646484375,0.0,0.8425853944286112,0.0,2.0834598541259766,0.0,3.2579054832458496,0.0,0.05942106246948242,0.0,-11.29170870997517,0.0,39038.02115828847,0.0,4266929.678377748,0.0,3785119.9883134994,0.0,23.787327812287522,0.0,11.291718551298656,0.0,-11.291718551298656,0.0,23.177747865341107,0.0,-4.158193798964039,0.0,-11.29171855129866,0.0,23.787327812287522,0.0,0.846989987541098,0.0,529.1992797851562,0.0,2363.12060546875,0.0,0.5996248161414711,0.0,6.334789688805378,0.0,0.8429037721480175,0.0,4160751.25,0.0,3701766.5,0.0,4930.0,0.0,78.0,0.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
