run_name,model,dataset,version,seed,mode,protocol_variant,quality_tier,metric_definition_version,freq_rmse,freq_mae,freq_normalized_gini,freq_horizon_abs_bias_pct,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_valendin_mape,freq_horizon_bias_pct,freq_weekly_mean_pct_mape,freq_weekly_mean_pct_bias_pct,freq_weekly_bias_pct,freq_weekly_mape,freq_mape,freq_mase,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_valendin_mape,spend_horizon_abs_bias_pct,spend_horizon_bias_pct,spend_weekly_mean_pct_mape,spend_weekly_mean_pct_bias_pct,spend_weekly_bias_pct,spend_weekly_mape,spend_mase,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,protocol_name,cohort_size,calibration_weeks,holdout_weeks,inference_mode,n_scenarios,freq_mase_scale,smearing_factor,spend_mase_scale,calibration_temperature_source,smearing_source,calibration_source,training_batch_size_config,training_batch_size_resolved,validation_batch_size_config,validation_batch_size_resolved,inference_batch_size_config,inference_batch_size_resolved,run_valid,run_invalid_reason,run_warning,epochs_completed,max_epochs_configured
lstm_base_uci_final_hpo_seed42_sample,lstm_base,uci,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.6689016819000244,1.2695740461349487,0.7152594535598197,1.1268244329855444,-1.1268135994888862,27.066665529631653,8413.0,8318.200260452926,8.364831852732948,-1.1268244329855444,8.459750709587201,-0.45093283466044,-1.1268244329855444,8.364831852732948,8.364831852732948,0.9500978860110676,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,,,config,,none,256,256.0,full,493.0,256,256.0,True,,,33.0,150.0
lstm_base_uci_final_hpo_seed7_sample,lstm_base,uci,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,3.008845567703247,1.6967952251434326,0.26321408828188386,13.514002987535548,-13.514003393186142,48.20255660910446,8413.0,7276.066928658634,14.89678440314651,-13.514002987535548,14.637834454359796,-13.075253494856867,-13.514002987535548,14.89678440314651,14.89678440314651,0.9563862905056579,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,,,config,,none,256,256.0,full,493.0,256,256.0,True,,,22.0,150.0
lstm_base_uci_final_seed42_sample,lstm_base,uci,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.562347888946533,1.2980865240097046,0.7020507800116407,6.061653952399559,6.061652167776061,31.962824911595536,8413.0,8922.966947015375,9.877967998353547,6.061653952399559,10.139729583533704,6.287269419255942,6.061653952399559,9.877967998353547,9.877967998353547,0.9878033523203988,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,,,config,,none,256,256.0,full,493.0,256,256.0,True,,,49.0,150.0
lstm_joint_uci_final_hpo_seed2024_sample,lstm_joint,uci,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,2.133124351501465,1.1614738702774048,0.7626519553676525,5.561231768683518,-5.561229180286461,33.946148751590115,8413.0,7945.133571300656,10.490905355299454,-5.561231768683518,10.293089903669781,-5.012069932038307,-5.561231768683518,10.490905355299454,10.490905355299454,0.9135153484838604,588.8475952148438,2951.422607421875,0.8614638922383916,2.8396382331848145,3.6558055877685547,-0.18436205387115479,-8.415905395202804,27481.830515103513,4266929.679746482,3907828.5975814043,16.745708202886174,8.415912825317834,-8.415912825317834,16.498229619259615,-6.780437752438874,-8.415912825317836,16.745708202886174,1.3852068996037141,573.7797241210938,2881.337890625,0.5959011212484774,6.307161140737951,0.8618150967834494,4160751.5,3808931.5,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.255743727121608,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
lstm_joint_uci_final_hpo_seed42_sample,lstm_joint,uci,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.3268654346466064,1.2521905899047852,0.7682052931487677,14.298905725403246,14.29890403987876,48.55513735846258,8413.0,9615.966938678175,15.0057479058603,14.298905725403246,15.492574183328816,14.71333106948896,14.298905725403246,15.0057479058603,15.0057479058603,0.9967005800633206,626.7572021484375,3186.274658203125,0.8569625034599025,2.8496253490448,3.674750804901123,-0.1966691017150879,-3.498440740584066,23710.23094020072,4266929.679746482,4117653.4073128877,14.447531380030753,3.4984469779793295,-3.4984469779793295,14.912764076575172,-1.4915600454198006,-3.4984469779793246,14.447531380030753,1.430140207165332,610.6411743164062,3108.791015625,0.616201709520795,6.119010223312234,0.8573567767962916,4160751.5,4014150.75,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.280861079801909,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
lstm_joint_uci_final_hpo_seed7_sample,lstm_joint,uci,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,2.295900821685791,1.1688573360443115,0.7608921751052465,6.356826041176743,-6.356826395905147,33.443585673347116,8413.0,7878.200225155801,10.335590485047248,-6.356826041176743,10.167220095948549,-5.559577170364779,-6.356826041176743,10.335590485047248,10.335590485047248,0.9015601221733159,596.07958984375,3463.039794921875,0.8569403283362644,2.779784917831421,3.528937339782715,-0.10358607769012451,-20.334833279996776,36580.98465034265,4266929.679746482,3399256.6251308946,22.290163473362387,20.334833703355983,-20.334833703355983,21.430795258464812,-18.516331747599615,-20.334833703355958,22.290163473362387,1.3205948306711546,580.74267578125,3378.5234375,0.6061842474950494,6.2621431730631345,0.8573061816515949,4160751.5,3314390.0,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.2343760369990666,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
lstm_joint_uci_final_seed42_sample,lstm_joint,uci,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.275738000869751,1.1615010499954224,0.7608617018686615,8.737269084217376,-8.73726858730536,41.52820014953613,8413.0,7677.933551944792,12.83410440850992,-8.737269084217376,12.711930682209365,-7.824357498291865,-8.737269084217376,12.83410440850992,12.83410440850992,0.8903217561742335,606.8289184570312,3308.489013671875,0.857548281865683,2.7440717220306396,3.483645439147949,-0.0754399299621582,-18.82703944370302,35303.60695737423,4266929.679746482,3463593.1067471923,21.51180942232604,18.827040361420234,-18.827040361420234,20.792773439612187,-17.1410571174002,-18.827040361420224,21.51180942232604,1.3365794429009565,591.3428955078125,3229.057373046875,0.6044530323668564,6.245310087310863,0.8578806522381017,4160751.5,3377042.75,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.2459392239894318,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,81.0,150.0
transformer_joint_uci_final_hpo_seed2024_sample,transformer_joint,uci,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,2.3375144004821777,1.1259229183197021,0.770503630525703,9.478978602186643,-9.478976686006774,77.64358873550708,8413.0,7615.533530198038,23.995403626805945,-9.478978602186643,22.792273028842082,-4.9740407820703485,-9.478978602186643,23.995403626805945,23.995403626805945,0.869487449190172,582.74072265625,3481.20947265625,0.8486321474042973,2.39752197265625,3.128549098968506,0.13263040781021118,-18.250078891624526,46417.856710795044,4266929.679746482,3488211.512168505,28.28413789449599,18.25008205019783,-18.25008205019783,26.86318764716289,-12.712653523434078,-18.250082050197815,28.28413789449599,1.308248073062359,567.9942626953125,3393.994384765625,0.6198806169571551,6.210164536431972,0.8490775968197076,4160751.5,3409914.0,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.295438055801536,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
transformer_joint_uci_final_hpo_seed42_sample,transformer_joint,uci,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.272904396057129,1.1323665380477905,0.7656948227248952,1.7991971852881976,-1.7992058421490549,64.14231038179535,8413.0,8261.633540801704,19.822893972740747,-1.7991971852881976,19.34386125941064,2.5622802970653122,-1.7991971852881976,19.822893972740747,19.822893972740747,0.8974472511345456,582.951904296875,3452.75390625,0.8511899188110931,2.424346685409546,3.2269883155822754,0.07718831300735474,-13.45759286625195,41869.46060511834,4266929.679746482,3692703.502383134,25.512629863582752,13.457596456041554,-13.457596456041554,24.436465392123583,-6.384689092741838,-13.457596456041543,25.512629863582752,1.347653304094063,568.6484985351562,3366.841064453125,0.6115613391675971,6.205812967114536,0.8516096831372479,4160751.5,3611330.5,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.2721811322834253,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
transformer_joint_uci_final_hpo_seed7_sample,transformer_joint,uci,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,2.2854409217834473,1.0933400392532349,0.7712718182230153,14.93600935818118,-14.936008632473552,76.51922873593867,8413.0,7156.433532696217,23.647925200694228,-14.93600935818118,21.668840905058044,-10.322492421087901,-14.93600935818118,23.647925200694228,23.647925200694228,0.8574573619327333,586.1353149414062,3619.556640625,0.85517971064208,2.495936870574951,3.2467610836029053,0.06584489345550537,-18.353361591748822,46772.39803014489,4266929.679746482,3483804.3954529553,28.500173193761665,18.353367481323374,-18.353367481323374,26.401482913118752,-11.376311549076744,-18.353367481323364,28.500173193761665,1.3202326921554999,571.3187866210938,3529.117919921875,0.6226422575506693,6.192701629818836,0.8555929092501567,4160751.5,3407640.75,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.2843497336565544,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
transformer_joint_uci_final_seed42_sample,transformer_joint,uci,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,2.168429136276245,1.155165672302246,0.7665266437829042,0.22306463351384875,-0.22305509330797577,60.2448722947962,8413.0,8394.23357238248,18.618408173834556,-0.22306463351384875,18.780157508443608,3.0073498965459895,-0.22306463351384875,18.618408173834556,18.618408173834556,0.9272196209627158,606.203125,3255.22216796875,0.8600613480256365,2.7214291095733643,3.5231611728668213,-0.0999763011932373,-5.17785681717966,33964.83986781839,4266929.679746482,4045993.967574414,20.696048513640992,5.177861571536247,-5.177861571536247,21.521643036423406,-0.4446210701180999,-5.177861571536253,20.696048513640992,1.4099366198066936,591.0428466796875,3176.5986328125,0.6102625261218894,6.184307460727773,0.8603724781210913,4160751.5,3951314.25,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,1.3085246777428348,36.73676557100432,config,validation_teacher_forced,none,256,256.0,full,493.0,256,256.0,True,,,150.0,150.0
bgnbd_gg_uci,bgnbd_gg,uci,,,,strict,A,valendin_aggregate_mape_v1,2.1242473125457764,1.159471869468689,0.7764643922032683,3.2985944399896785,3.2985943443183166,63.80232367742633,8413.0,8690.510750236332,19.717822603269756,3.2985944399896785,20.03063419085605,8.453604864624504,3.2985944399896625,19.717822603269756,19.717822603269756,0.9687182878772379,542.829345703125,2427.087646484375,0.8425853944286112,2.0834598541259766,3.2579054832458496,0.05942106246948242,-11.29170870997517,39038.02115828847,4266929.678377748,3785119.9883134994,23.787327812287522,11.291718551298656,-11.291718551298656,23.177747865341107,-4.158193798964039,-11.29171855129866,23.787327812287522,0.846989987541098,529.1992797851562,2363.12060546875,0.5996248161414711,6.334789688805378,0.8429037721480175,4160751.25,3701766.5,uci_78x26,4930,78,26,benchmark_expected_total,0,,,,,,,,,,,,,,,,,
